day,cashback
2022-01-01 00:00:00,1771.8427272727274
2022-01-02 00:00:00,3163.361818181819
2022-01-03 00:00:00,3295.6536363636365
2022-01-04 00:00:00,3653.2839999999997
2022-01-05 00:00:00,3957.988888888889
2022-01-06 00:00:00,3587.8427272727276
2022-01-07 00:00:00,3438.063076923077
2022-01-08 00:00:00,4127.649230769231
2022-01-09 00:00:00,6020.274166666666
2022-01-10 00:00:00,7070.748181818181
2022-01-11 00:00:00,3696.230833333333
2022-01-12 00:00:00,3951.1816666666655
2022-01-13 00:00:00,3970.3245454545454
2022-01-14 00:00:00,3115.693636363637
2022-01-15 00:00:00,5104.405555555556
2022-01-16 00:00:00,4883.0888888888885
2022-01-17 00:00:00,7694.5340000000015
2022-01-18 00:00:00,8992.224444444444
2022-01-19 00:00:00,6890.938750000001
2022-01-20 00:00:00,8095.536666666665
2022-01-21 00:00:00,6825.389999999999
2022-01-22 00:00:00,5814.365
2022-01-23 00:00:00,8118.3575
2022-01-24 00:00:00,10212.596249999999
2022-01-25 00:00:00,9305.599999999999
2022-01-26 00:00:00,9317.61
2022-01-27 00:00:00,8373.559
2022-01-28 00:00:00,7988.073749999999
2022-01-29 00:00:00,9533.623749999999
2022-01-30 00:00:00,10230.027500000002
2022-01-31 00:00:00,20732.93
2022-02-01 00:00:00,5909.581
2022-02-02 00:00:00,7335.192222222222
2022-02-03 00:00:00,5695.131111111111
2022-02-04 00:00:00,5926.442222222222
2022-02-05 00:00:00,5840.64875
2022-02-06 00:00:00,6225.476250000001
2022-02-07 00:00:00,6133.671111111111
2022-02-08 00:00:00,5823.617
2022-02-09 00:00:00,5817.057777777776
2022-02-10 00:00:00,6917.211111111111
2022-02-11 00:00:00,4309.323333333334
2022-02-12 00:00:00,3984.157
2022-02-13 00:00:00,5159.432
2022-02-14 00:00:00,8026.205
2022-02-15 00:00:00,4223.800833333334
2022-02-16 00:00:00,1432.9116666666669
2022-02-17 00:00:00,1344.34
2022-02-18 00:00:00,1385.711
2022-02-19 00:00:00,1143.32
2022-02-20 00:00:00,1358.24
2022-02-21 00:00:00,1704.9777777777776
2022-02-22 00:00:00,1301.9066666666668
2022-02-23 00:00:00,1118.593
2022-02-24 00:00:00,1144.48875
2022-02-25 00:00:00,1918.5488888888892
2022-02-26 00:00:00,1667.3440000000003
2022-02-27 00:00:00,2502.334444444444
2022-02-28 00:00:00,3046.57375
2022-03-01 00:00:00,1900.0714285714287
2022-03-02 00:00:00,2381.8642857142854
2022-03-03 00:00:00,1483.1125
2022-03-04 00:00:00,1895.6725000000001
2022-03-05 00:00:00,1763.1800000000003
2022-03-06 00:00:00,1957.9885714285717
2022-03-07 00:00:00,1859.5816666666667
2022-03-08 00:00:00,2277.8579999999997
2022-03-09 00:00:00,1418.8125
2022-03-10 00:00:00,2241.5457142857144
2022-03-11 00:00:00,1948.5880000000002
2022-03-12 00:00:00,2485.126
2022-03-13 00:00:00,2831.004
2022-03-14 00:00:00,2017.8083333333334
2022-03-15 00:00:00,1658.801666666667
2022-03-16 00:00:00,1676.2459999999999
2022-03-17 00:00:00,1602.3780000000002
2022-03-18 00:00:00,1814.7259999999999
2022-03-19 00:00:00,1799.7383333333335
2022-03-20 00:00:00,1666.244
2022-03-21 00:00:00,1531.465
2022-03-22 00:00:00,1587.61
2022-03-23 00:00:00,1065.6666666666667
2022-03-24 00:00:00,2352.848
2022-03-25 00:00:00,1792.4925
2022-03-26 00:00:00,1163.395
2022-03-27 00:00:00,1857.578
2022-03-28 00:00:00,1723.762
2022-03-29 00:00:00,1835.8866666666665
2022-03-30 00:00:00,2195.282
2022-03-31 00:00:00,1177.59125
2022-04-01 00:00:00,748.3075
2022-04-02 00:00:00,613.8783333333333
2022-04-03 00:00:00,497.45
2022-04-04 00:00:00,503.9016666666666
2022-04-05 00:00:00,987.5066666666667
2022-04-06 00:00:00,708.4275
2022-04-07 00:00:00,1026.92
2022-04-08 00:00:00,749.9100000000001
2022-04-09 00:00:00,528.7428571428571
2022-04-10 00:00:00,501.70166666666665
2022-04-11 00:00:00,907.91
2022-04-12 00:00:00,661.1316666666665
2022-04-13 00:00:00,819.7025000000001
2022-04-14 00:00:00,663.8725000000001
2022-04-15 00:00:00,956.2200000000001
2022-04-16 00:00:00,394.33714285714285
2022-04-17 00:00:00,376.1433333333334
2022-04-18 00:00:00,1067.864
2022-04-19 00:00:00,1345.165
2022-04-20 00:00:00,733.1379999999998
2022-04-21 00:00:00,667.92375
2022-04-22 00:00:00,474.60571428571427
2022-04-23 00:00:00,376.6875
