day,cashback
2022-01-01 00:00:00,855.3220000000001
2022-01-02 00:00:00,618.76
2022-01-03 00:00:00,357.63124999999997
2022-01-04 00:00:00,328.43375
2022-01-05 00:00:00,502.6657142857143
2022-01-06 00:00:00,402.8785714285714
2022-01-07 00:00:00,347.05999999999995
2022-01-08 00:00:00,329.11125000000004
2022-01-09 00:00:00,464.28125
2022-01-10 00:00:00,548.6416666666668
2022-01-11 00:00:00,667.6514285714284
2022-01-12 00:00:00,804.79
2022-01-13 00:00:00,339.5257142857143
2022-01-14 00:00:00,438.3383333333333
2022-01-15 00:00:00,742.7149999999998
2022-01-16 00:00:00,646.4385714285714
2022-01-17 00:00:00,660.2342857142856
2022-01-18 00:00:00,701.827142857143
2022-01-19 00:00:00,492.34571428571434
2022-01-20 00:00:00,757.915
2022-01-21 00:00:00,664.63125
2022-01-22 00:00:00,1401.32
2022-01-23 00:00:00,505.33250000000004
2022-01-24 00:00:00,766.955
2022-01-25 00:00:00,848.0450000000001
2022-01-26 00:00:00,638.6855555555554
2022-01-27 00:00:00,931.6850000000001
2022-01-28 00:00:00,887.1775
2022-01-29 00:00:00,751.1144444444444
2022-01-30 00:00:00,1016.9628571428572
2022-01-31 00:00:00,3033.838
2022-02-01 00:00:00,1733.76375
2022-02-02 00:00:00,784.8285714285713
2022-02-03 00:00:00,673.7571428571428
2022-02-04 00:00:00,712.95125
2022-02-05 00:00:00,644.7271428571429
2022-02-06 00:00:00,266.39625
2022-02-07 00:00:00,620.85125
2022-02-08 00:00:00,1098.3585714285714
2022-02-09 00:00:00,1363.7333333333333
2022-02-10 00:00:00,930.995
2022-02-11 00:00:00,778.0012499999999
2022-02-12 00:00:00,645.9112500000001
2022-02-13 00:00:00,490.12125
2022-02-14 00:00:00,586.57375
2022-02-15 00:00:00,815.09375
2022-02-16 00:00:00,750.7222222222222
2022-02-17 00:00:00,851.81125
2022-02-18 00:00:00,886.3883333333333
2022-02-19 00:00:00,467.32375
2022-02-20 00:00:00,649.37
2022-02-21 00:00:00,193.60857142857142
2022-02-22 00:00:00,473.61875000000003
2022-02-23 00:00:00,779.5912500000001
2022-02-24 00:00:00,547.88625
2022-02-25 00:00:00,465.90875
2022-02-26 00:00:00,610.0137500000001
2022-02-27 00:00:00,517.7366666666666
2022-02-28 00:00:00,1541.3883333333333
2022-03-01 00:00:00,961.39
2022-03-02 00:00:00,812.8071428571429
2022-03-03 00:00:00,572.0316666666666
2022-03-04 00:00:00,487.8666666666666
2022-03-05 00:00:00,912.5828571428572
2022-03-06 00:00:00,869.4385714285714
2022-03-07 00:00:00,1168.4950000000001
2022-03-08 00:00:00,336.39833333333337
2022-03-09 00:00:00,1065.2775
2022-03-10 00:00:00,1315.9066666666668
2022-03-11 00:00:00,2116.91125
2022-03-12 00:00:00,2014.29
2022-03-13 00:00:00,1228.6599999999999
2022-03-14 00:00:00,902.0749999999999
2022-03-15 00:00:00,1828.1299999999997
2022-03-16 00:00:00,745.91625
2022-03-17 00:00:00,287.57875
2022-03-18 00:00:00,941.1850000000001
2022-03-19 00:00:00,743.64
2022-03-20 00:00:00,919.79125
2022-03-21 00:00:00,352.662
2022-03-22 00:00:00,650.6718181818183
2022-03-23 00:00:00,1172.905
2022-03-24 00:00:00,660.287
2022-03-25 00:00:00,1221.1733333333334
2022-03-26 00:00:00,1205.376
2022-03-27 00:00:00,1191.4144444444444
2022-03-28 00:00:00,774.3337499999999
2022-03-29 00:00:00,221.41
2022-03-30 00:00:00,627.3514285714285
2022-03-31 00:00:00,431.424
2022-04-01 00:00:00,640.6738461538462
2022-04-02 00:00:00,1486.852307692308
2022-04-03 00:00:00,1033.8844444444446
2022-04-04 00:00:00,2842.3890909090906
2022-04-05 00:00:00,3507.6316666666658
2022-04-06 00:00:00,4153.818
2022-04-07 00:00:00,2137.3733333333334
2022-04-08 00:00:00,4633.597777777778
2022-04-09 00:00:00,3100.411111111111
2022-04-10 00:00:00,3208.666
2022-04-11 00:00:00,5137.913333333334
2022-04-12 00:00:00,5128.831111111111
2022-04-13 00:00:00,7631.257777777779
2022-04-14 00:00:00,5795.918333333334
2022-04-15 00:00:00,4349.859285714286
2022-04-16 00:00:00,4016.3988888888885
2022-04-17 00:00:00,2591.1715384615386
2022-04-18 00:00:00,3783.2840000000006
2022-04-19 00:00:00,3328.3079999999995
2022-04-20 00:00:00,3198.0183333333334
2022-04-21 00:00:00,2670.181818181818
2022-04-22 00:00:00,1875.0118181818182
2022-04-23 00:00:00,1539.1477777777777
2022-04-24 00:00:00,3712.5733333333333
2022-04-25 00:00:00,2388.4700000000003
2022-04-26 00:00:00,3391.798461538461
2022-04-27 00:00:00,2873.9900000000002
2022-04-28 00:00:00,5954.865000000001
2022-04-29 00:00:00,6090.91
2022-04-30 00:00:00,1432.871
2022-05-01 00:00:00,1306.3775000000003
2022-05-02 00:00:00,1588.7622222222224
2022-05-03 00:00:00,1721.9825
2022-05-04 00:00:00,1443.267777777778
2022-05-05 00:00:00,1298.84
2022-05-06 00:00:00,1629.5279999999998
2022-05-07 00:00:00,1680.4325000000001
2022-05-08 00:00:00,1462.93
2022-05-09 00:00:00,828.6522222222221
2022-05-10 00:00:00,878.5572727272727
2022-05-11 00:00:00,2388.732
2022-05-12 00:00:00,2506.352222222222
2022-05-13 00:00:00,1506.0877777777778
2022-05-14 00:00:00,1378.5836363636363
2022-05-15 00:00:00,1735.35875
2022-05-16 00:00:00,1634.0433333333333
2022-05-17 00:00:00,1739.9120000000003
2022-05-18 00:00:00,1788.2277777777779
2022-05-19 00:00:00,3420.4283333333333
2022-05-20 00:00:00,2692.80125
2022-05-21 00:00:00,2243.6275
2022-05-22 00:00:00,1769.6733333333332
2022-05-23 00:00:00,1722.7822222222221
2022-05-24 00:00:00,2932.4485714285715
2022-05-25 00:00:00,2473.516
2022-05-26 00:00:00,2256.2400000000002
2022-05-27 00:00:00,1838.6012499999997
2022-05-28 00:00:00,1577.5888888888887
2022-05-29 00:00:00,1781.102
2022-05-30 00:00:00,1827.4015384615382
2022-05-31 00:00:00,2920.639
2022-06-01 00:00:00,2293.7616666666668
2022-06-02 00:00:00,3912.607272727272
2022-06-03 00:00:00,4113.411
2022-06-04 00:00:00,3077.4309090909087
2022-06-05 00:00:00,2413.9429999999998
2022-06-06 00:00:00,3259.071
2022-06-07 00:00:00,3182.6599999999994
2022-06-08 00:00:00,3651.8959999999997
2022-06-09 00:00:00,3222.9345454545455
2022-06-10 00:00:00,4548.435555555556
2022-06-11 00:00:00,4979.3575
2022-06-12 00:00:00,5584.764285714286
2022-06-13 00:00:00,3938.5575
2022-06-14 00:00:00,4609.8099999999995
2022-06-15 00:00:00,5995.7225
2022-06-16 00:00:00,4096.213333333333
2022-06-17 00:00:00,6457.989999999999
2022-06-18 00:00:00,5340.3925
2022-06-19 00:00:00,5546.5275
2022-06-20 00:00:00,3412.2815384615387
2022-06-21 00:00:00,3499.6338461538467
2022-06-22 00:00:00,4774.473333333333
2022-06-23 00:00:00,4890.1775
2022-06-24 00:00:00,4818.701666666667
2022-06-25 00:00:00,4455.824615384616
2022-06-26 00:00:00,4604.3949999999995
2022-06-27 00:00:00,5853.287499999999
2022-06-28 00:00:00,4554.501666666666
2022-06-29 00:00:00,5487.986666666667
2022-06-30 00:00:00,5521.6869230769225
2022-07-01 00:00:00,4006.4125
2022-07-02 00:00:00,4728.449999999999
2022-07-03 00:00:00,3719.251
2022-07-04 00:00:00,3487.0554545454547
2022-07-05 00:00:00,3973.58
2022-07-06 00:00:00,4568.126363636365
2022-07-07 00:00:00,3836.7827272727272
2022-07-08 00:00:00,4281.2316666666675
2022-07-09 00:00:00,4495.860000000001
2022-07-10 00:00:00,4806.454545454545
2022-07-11 00:00:00,4240.679230769231
2022-07-12 00:00:00,4503.327857142857
2022-07-13 00:00:00,5294.052857142857
2022-07-14 00:00:00,4825.1469230769235
2022-07-15 00:00:00,5145.60076923077
2022-07-16 00:00:00,3137.3107692307685
2022-07-17 00:00:00,2454.84
2022-07-18 00:00:00,2809.6499999999996
2022-07-19 00:00:00,3205.82
2022-07-20 00:00:00,3114.1335714285715
2022-07-21 00:00:00,2101.3813333333333
2022-07-22 00:00:00,2611.9053846153847
2022-07-23 00:00:00,1694.2063636363637
2022-07-24 00:00:00,1307.0981818181817
2022-07-25 00:00:00,2151.833846153846
2022-07-26 00:00:00,3597.4209090909094
2022-07-27 00:00:00,2563.673076923077
2022-07-28 00:00:00,2748.463846153846
2022-07-29 00:00:00,2028.136
2022-07-30 00:00:00,1995.853076923077
2022-07-31 00:00:00,1608.4930769230766
2022-08-01 00:00:00,1939.3907142857145
2022-08-02 00:00:00,1558.8927272727271
2022-08-03 00:00:00,2281.410833333334
2022-08-04 00:00:00,2533.8664285714285
2022-08-05 00:00:00,3725.774545454545
2022-08-06 00:00:00,1549.793571428571
2022-08-07 00:00:00,1919.0876923076926
2022-08-08 00:00:00,4469.1755555555565
2022-08-09 00:00:00,3154.8299999999995
2022-08-10 00:00:00,2074.0563636363636
2022-08-11 00:00:00,3556.4449999999997
2022-08-12 00:00:00,3501.4258333333332
2022-08-13 00:00:00,2637.78
2022-08-14 00:00:00,1740.802727272727
2022-08-15 00:00:00,3173.482727272727
2022-08-16 00:00:00,3678.7072727272734
2022-08-17 00:00:00,3593.2281818181814
2022-08-18 00:00:00,2499.2841666666664
2022-08-19 00:00:00,1702.1963636363637
