day,cashback
2022-01-01 00:00:00,676.1866666666666
2022-01-02 00:00:00,1297.621
2022-01-03 00:00:00,1675.9390000000003
2022-01-04 00:00:00,1549.4779999999998
2022-01-05 00:00:00,1596.0
2022-01-06 00:00:00,1688.6966666666667
2022-01-07 00:00:00,1730.94
2022-01-08 00:00:00,1500.573333333333
2022-01-09 00:00:00,1373.2989999999998
2022-01-10 00:00:00,1213.901
2022-01-11 00:00:00,1024.508
2022-01-12 00:00:00,1111.914
2022-01-13 00:00:00,1158.8263636363636
2022-01-14 00:00:00,1179.5575000000001
2022-01-15 00:00:00,1637.8827272727272
2022-01-16 00:00:00,1766.442727272727
2022-01-17 00:00:00,1105.1472727272726
2022-01-18 00:00:00,6184.155
2022-01-19 00:00:00,6057.28846153846
2022-01-20 00:00:00,7388.120000000001
2022-01-21 00:00:00,7334.509090909089
2022-01-22 00:00:00,7632.475454545454
2022-01-23 00:00:00,7359.183636363636
2022-01-24 00:00:00,6349.734166666669
2022-01-25 00:00:00,7043.029166666667
2022-01-26 00:00:00,6347.869285714287
2022-01-27 00:00:00,6026.074285714286
2022-01-28 00:00:00,6495.6061538461545
2022-01-29 00:00:00,5972.8107692307685
2022-01-30 00:00:00,5379.960714285714
2022-01-31 00:00:00,5602.590000000001
2022-02-01 00:00:00,10446.85
2022-02-02 00:00:00,10372.561428571427
2022-02-03 00:00:00,1059.3714285714289
2022-02-04 00:00:00,1755.88
2022-02-05 00:00:00,2003.5766666666666
2022-02-06 00:00:00,1089.035
2022-02-07 00:00:00,1099.1316666666667
2022-02-08 00:00:00,1186.5400000000002
2022-02-09 00:00:00,900.5385714285712
2022-02-10 00:00:00,1409.332857142857
2022-02-11 00:00:00,1167.3214285714287
2022-02-12 00:00:00,2350.846666666667
2022-02-13 00:00:00,2184.8514285714286
2022-02-14 00:00:00,2405.465
2022-02-15 00:00:00,1338.1814285714286
2022-02-16 00:00:00,1193.6785714285713
2022-02-17 00:00:00,1503.6214285714284
2022-02-18 00:00:00,1285.96625
2022-02-19 00:00:00,2135.0237500000003
2022-02-20 00:00:00,2277.6228571428574
2022-02-21 00:00:00,1132.5222222222226
2022-02-22 00:00:00,1748.05125
2022-02-23 00:00:00,2155.6974999999998
2022-02-24 00:00:00,1253.9614285714285
2022-02-25 00:00:00,1116.2675
2022-02-26 00:00:00,992.6011111111111
2022-02-27 00:00:00,1817.765
2022-02-28 00:00:00,1712.7311111111112
2022-03-01 00:00:00,1545.5871428571427
2022-03-02 00:00:00,2223.8583333333336
2022-03-03 00:00:00,1071.6908333333333
2022-03-04 00:00:00,1358.0500000000002
2022-03-05 00:00:00,1849.1350000000002
2022-03-06 00:00:00,1982.3563636363638
2022-03-07 00:00:00,2776.193
2022-03-08 00:00:00,3127.0622222222223
2022-03-09 00:00:00,1387.654166666667
2022-03-10 00:00:00,1322.6363636363637
2022-03-11 00:00:00,1195.5300000000002
2022-03-12 00:00:00,361.38000000000005
2022-03-13 00:00:00,623.97
2022-03-14 00:00:00,374.0355555555555
2022-03-15 00:00:00,1257.8466666666666
2022-03-16 00:00:00,490.74300000000005
2022-03-17 00:00:00,321.22727272727275
2022-03-18 00:00:00,1477.1525000000001
2022-03-19 00:00:00,365.033
2022-03-20 00:00:00,479.55300000000005
2022-03-21 00:00:00,376.1675
2022-03-22 00:00:00,487.94499999999994
2022-03-23 00:00:00,464.7610000000001
2022-03-24 00:00:00,801.9992307692308
2022-03-25 00:00:00,1947.87
2022-03-26 00:00:00,268.5876923076923
2022-03-27 00:00:00,191.17000000000002
2022-03-28 00:00:00,236.72125
2022-03-29 00:00:00,535.1272727272727
2022-03-30 00:00:00,1068.733
2022-03-31 00:00:00,726.4358333333333
2022-04-01 00:00:00,1027.1744444444444
2022-04-02 00:00:00,615.6671428571428
2022-04-03 00:00:00,546.5575
2022-04-04 00:00:00,413.74875000000003
2022-04-05 00:00:00,563.1885714285714
2022-04-06 00:00:00,808.0155555555556
2022-04-07 00:00:00,582.5400000000001
2022-04-08 00:00:00,2098.2385714285715
2022-04-09 00:00:00,628.9083333333333
2022-04-10 00:00:00,1063.69625
2022-04-11 00:00:00,397.115
2022-04-12 00:00:00,555.76
2022-04-13 00:00:00,538.0633333333334
2022-04-14 00:00:00,285.01125
2022-04-15 00:00:00,739.6971428571429
2022-04-16 00:00:00,678.8011111111111
2022-04-17 00:00:00,615.36625
